task_id,backend,raw_status,normalized_status,failure_stage,failure_origin,failure_reason,confidence,blocking,evidence,notes_tail
vbm1_rotating_element_selector_dut,spectre,PASS,PASS,pass,none,pass,1.0,False,status=PASS,"contract_save_pruned=removed:1,inserted:1,signals:6 | spectre_strict:preflight_pass | spectre_csv_rows=327 cols=7 | highs={'sel0': 86, 'sel1': 98, 'sel2': 94, 'sel3': 49}"
vbm1_rotating_element_selector_e2e,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:6 | generated_include=rotating_element_selector.va | spectre_strict:preflight_pass | spectre_csv_rows=344 cols=7 | highs={'sel0': 328, 'sel1': 16, 'sel2': 0, 'sel3': 0}"
vbm1_rotating_element_selector_tb,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:6 | gold_dut_include=rotating_element_selector.va | spectre_strict:preflight_pass | spectre_csv_rows=360 cols=7 | highs={'sel0': 298, 'sel1': 29, 'sel2': 30, 'sel3': 0}"
vbm1_sar_logic_4b_bugfix,spectre,PASS,PASS,pass,none,pass,1.0,False,status=PASS,"contract_save_pruned=removed:1,inserted:1,signals:5 | spectre_strict:preflight_pass | spectre_csv_rows=814 cols=6 | rdy_edges=6 active_bits=4 spans={'dp_dac_0': 1.8, 'dp_dac_1': 1.8, 'dp_dac_2': 1.8, 'dp_dac_3': 1.8}"
vbm1_sar_logic_4b_dut,spectre,PASS,PASS,pass,none,pass,1.0,False,status=PASS,"contract_save_pruned=removed:1,inserted:1,signals:5 | spectre_strict:preflight_pass | spectre_csv_rows=936 cols=6 | rdy_edges=5 active_bits=4 spans={'dp_dac_0': 1.800000000000001, 'dp_dac_1': 1.800000000000001, 'dp_dac_2': 1.800000000000001, 'dp_dac_3': 1.800000000000001}"
vbm1_sar_logic_4b_e2e,spectre,FAIL_DUT_COMPILE,FAIL,compile_or_elaboration,dut_source,dut_compile_or_elaboration_failure,0.82,True,DUT compile/elaboration failed before a behavior verdict,"contract_save_pruned=removed:1,inserted:1,signals:5 | generated_include=sar_logic_4b.va | spectre_strict:preflight_pass | spectre_data_missing_time | spectre_returncode=2"
vbm1_sar_logic_4b_tb,spectre,FAIL_TB_COMPILE,FAIL,compile_or_elaboration,dut_source,dut_compile_or_elaboration_failure,0.82,True,DUT compile/elaboration failed before a behavior verdict,"contract_save_pruned=removed:1,inserted:1,signals:5 | gold_dut_include=sar_logic_4b.va | spectre_strict:preflight_pass | spectre_data_missing_time | spectre_returncode=2"
vbm1_segmented_dac_bugfix,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:6 | spectre_strict:preflight_pass | spectre_csv_rows=350 cols=7 | vals=[0.0, 0.465, 0.232, 0.813, 0.203]"
vbm1_segmented_dac_dut,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:6 | spectre_strict:preflight_pass | spectre_csv_rows=366 cols=7 | vals=[0.0, 0.15, 0.3, 0.6, 0.45]"
vbm1_segmented_dac_e2e,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:6 | generated_include=segmented_dac.va | spectre_strict:preflight_pass | spectre_csv_rows=419 cols=7 | vals=[1.029, 0.686, 0.171, 0.514, 0.686]"
vbm1_segmented_dac_tb,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:6 | gold_dut_include=segmented_dac.va | spectre_strict:preflight_pass | spectre_csv_rows=327 cols=7 | vals=[1.0, 0.4, 0.333, 1.0, 0.667]"
vbm1_settling_time_measurement_tb_bugfix,spectre,FAIL_DUT_COMPILE,FAIL,source_semantics_preflight,dut_source,conditional_transition_semantics,0.95,True,transition() appears inside conditional/event/loop/case control flow,"contract_save_pruned=removed:1,inserted:1,signals:3 | spectre_strict:conditional_transition=settling_time_measurement_tb.va | spectre_data_missing_time | spectre_returncode=2"
vbm1_settling_time_measurement_tb_dut,spectre,FAIL_DUT_COMPILE,FAIL,source_semantics_preflight,dut_source,conditional_transition_semantics,0.95,True,transition() appears inside conditional/event/loop/case control flow,"contract_save_pruned=removed:1,inserted:1,signals:3 | spectre_strict:conditional_transition=settling_time_measurement_tb.va | spectre_data_missing_time | spectre_returncode=2"
vbm1_settling_time_measurement_tb_e2e,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:3 | generated_include=settling_time_measurement_tb.va | spectre_strict:preflight_pass | spectre_csv_rows=323 cols=4 | early=1.000 late=1.000 done=1.000"
vbm1_settling_time_measurement_tb_tb,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,gold_dut_include=settling_time_measurement_tb.va | spectre_strict:preflight_pass | spectre_csv_rows=513 cols=5 | early=0.916 late=1.196 done=0.900
vbm1_slew_rate_limiter_bugfix,spectre,FAIL_DUT_COMPILE,FAIL,compile_or_elaboration,dut_source,dut_compile_or_elaboration_failure,0.82,True,DUT compile/elaboration failed before a behavior verdict,"contract_save_pruned=removed:1,inserted:1,signals:2 | spectre_strict:embedded_declaration=slew_rate_limiter.va:27:real dt;,slew_rate_limiter.va:28:real dv;,slew_rate_limiter.va:29:real max_dv;,slew_rate_limiter.va:30:real target; | spectre_data_missing_time | spectre_returncode=2"
vbm1_slew_rate_limiter_dut,spectre,FAIL_DUT_COMPILE,FAIL,compile_or_elaboration,dut_source,dut_compile_or_elaboration_failure,0.82,True,DUT compile/elaboration failed before a behavior verdict,"contract_save_pruned=removed:1,inserted:1,signals:2 | spectre_strict:embedded_declaration=slew_rate_limiter.va:24:real dt, dv, max_change, v_target; | spectre_data_missing_time | spectre_returncode=2"
vbm1_slew_rate_limiter_e2e,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:2 | generated_include=slew_rate_limiter.va | spectre_strict:preflight_pass | spectre_csv_rows=423 cols=3 | early=1.800 late=1.398"
vbm1_slew_rate_limiter_tb,spectre,FAIL_TB_COMPILE,FAIL,compile_or_elaboration,dut_source,dut_compile_or_elaboration_failure,0.82,True,DUT compile/elaboration failed before a behavior verdict,gold_dut_include=slew_rate_limiter.va | spectre_strict:preflight_pass | spectre_data_missing_time | spectre_returncode=2
vbm1_strongarm_comparator_behavior_bugfix,spectre,PASS,PASS,pass,none,pass,1.0,False,status=PASS,"contract_save_pruned=removed:1,inserted:1,signals:6 | spectre_strict:preflight_pass | spectre_csv_rows=4031 cols=7 | reset_outp_max=0.000 reset_outn_max=0.000 high_outp=1.000 high_outn=1.000 low_outp=0.985 low_outn=0.985"
vbm1_strongarm_comparator_behavior_dut,spectre,FAIL_DUT_COMPILE,FAIL,source_semantics_preflight,dut_source,conditional_transition_semantics,0.95,True,transition() appears inside conditional/event/loop/case control flow,"contract_save_pruned=removed:1,inserted:1,signals:5 | spectre_strict:conditional_transition=cmp_strongarm.va | spectre_data_missing_time | spectre_returncode=2"
vbm1_strongarm_comparator_behavior_e2e,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:5 | generated_include=cmp_strongarm.va | spectre_strict:preflight_pass | spectre_csv_rows=810 cols=6 | pre_high_frac=0.000 post_low_frac=0.000"
vbm1_strongarm_comparator_behavior_tb,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:5 | gold_dut_include=cmp_strongarm.va | spectre_strict:preflight_pass | spectre_csv_rows=854 cols=4 | missing time/out_p/out_n"
vbm1_thermometer_dac_bugfix,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:5 | spectre_strict:preflight_pass | spectre_csv_rows=428 cols=6 | samples=[(0, 0.0), (2, 0.06), (4, 0.06), (6, 0.12), (8, 0.06), (10, 0.12), (12, 0.12), (15, 0.24)] span=0.240 max_err=0.660 mono=False"
vbm1_thermometer_dac_dut,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:5 | spectre_strict:preflight_pass | spectre_csv_rows=454 cols=6 | samples=[(0, 0.0), (2, 0.06), (4, 0.06), (6, 0.12), (8, 0.06), (10, 0.12), (12, 0.12), (15, 0.24)] span=0.240 max_err=0.660 mono=False"
vbm1_thermometer_dac_e2e,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:5 | generated_include=thermometer_dac_4b.va | spectre_strict:preflight_pass | spectre_csv_rows=1061 cols=6 | samples=[(8, 0.12), (14, 0.36), (11, 0.36), (13, 0.36), (8, 0.12), (14, 0.36), (11, 0.36), (13, 0.36)] span=0.240 max_err=0.480 mono=True"
vbm1_thermometer_dac_tb,spectre,FAIL_TB_COMPILE,FAIL,compile_or_elaboration,dut_source,dut_compile_or_elaboration_failure,0.82,True,DUT compile/elaboration failed before a behavior verdict,"contract_save_pruned=removed:1,inserted:1,signals:5 | gold_dut_include=thermometer_dac_4b.va | spectre_strict:preflight_pass | spectre_data_missing_time | spectre_returncode=2"
vbm1_thermometer_decoder_guarded_bugfix,spectre,FAIL_DUT_COMPILE,FAIL,source_semantics_preflight,dut_source,conditional_transition_semantics,0.95,True,transition() appears inside conditional/event/loop/case control flow,"contract_save_pruned=removed:1,inserted:1,signals:7 | spectre_strict:conditional_transition=thermometer_decoder_guarded.va | spectre_data_missing_time | spectre_returncode=2"
vbm1_thermometer_decoder_guarded_dut,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:7 | spectre_strict:preflight_pass | spectre_csv_rows=295 cols=8 | off=0.000 th1=0.000 th2=0.000 th3=0.000"
vbm1_thermometer_decoder_guarded_e2e,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:7 | generated_include=thermometer_decoder_guarded.va | spectre_strict:preflight_pass | spectre_csv_rows=490 cols=8 | off=1.289 th1=1.800 th2=0.536 th3=0.536"
vbm1_thermometer_decoder_guarded_tb,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:7 | gold_dut_include=thermometer_decoder_guarded.va | spectre_strict:preflight_pass | spectre_csv_rows=559 cols=8 | off=0.274 th1=0.900 th2=0.294 th3=0.000"
vbm1_track_hold_aperture_bugfix,spectre,PASS,PASS,pass,none,pass,1.0,False,status=PASS,"contract_save_pruned=removed:1,inserted:1,signals:3 | spectre_strict:preflight_pass | spectre_csv_rows=1474 cols=4 | edges=7 checked=6 mismatches=0 hold_failures=0"
vbm1_track_hold_aperture_dut,spectre,PASS,PASS,pass,none,pass,1.0,False,status=PASS,"contract_save_pruned=removed:1,inserted:1,signals:3 | spectre_strict:preflight_pass | spectre_csv_rows=1529 cols=4 | edges=7 checked=6 mismatches=0 hold_failures=0"
vbm1_track_hold_aperture_e2e,spectre,FAIL_DUT_COMPILE,FAIL,compile_or_elaboration,dut_source,dut_compile_or_elaboration_failure,0.82,True,DUT compile/elaboration failed before a behavior verdict,"contract_save_pruned=removed:1,inserted:1,signals:3 | generated_include=sample_hold_aperture_ref.va | spectre_strict:preflight_pass | spectre_data_missing_time | spectre_returncode=2"
vbm1_track_hold_aperture_tb,spectre,FAIL_TB_COMPILE,FAIL,compile_or_elaboration,dut_source,dut_compile_or_elaboration_failure,0.82,True,DUT compile/elaboration failed before a behavior verdict,"contract_save_pruned=removed:1,inserted:1,signals:3 | gold_dut_include=sample_hold_aperture_ref.va | spectre_strict:preflight_pass | spectre_data_missing_time | spectre_returncode=2"
vbm1_vco_phase_integrator_bugfix,spectre,FAIL_DUT_COMPILE,FAIL,source_semantics_preflight,dut_source,conditional_transition_semantics,0.95,True,transition() appears inside conditional/event/loop/case control flow,"contract_save_pruned=removed:1,inserted:1,signals:3 | spectre_strict:conditional_transition=vco_phase_integrator.va | spectre_data_missing_time | spectre_returncode=2"
vbm1_vco_phase_integrator_dut,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:3 | spectre_strict:preflight_pass | spectre_csv_rows=1815 cols=4 | early_edges=26 late_edges=0 phase_span=105627.099"
vbm1_vco_phase_integrator_e2e,spectre,FAIL_SIM_CORRECTNESS,FAIL,behavior_check,candidate_behavior,checker_behavior_failure,0.9,False,simulation completed and checker reported a behavior mismatch,"contract_save_pruned=removed:1,inserted:1,signals:3 | generated_include=vco_phase_integrator.va | spectre_strict:preflight_pass | spectre_csv_rows=1803 cols=4 | early_edges=199 late_edges=193 phase_span=1.000"
vbm1_vco_phase_integrator_tb,spectre,PASS,PASS,pass,none,pass,1.0,False,status=PASS,"contract_save_pruned=removed:1,inserted:1,signals:3 | gold_dut_include=vco_phase_integrator.va | spectre_strict:preflight_pass | spectre_csv_rows=631 cols=4 | early_edges=4 late_edges=4 phase_span=0.989"
vbm1_voltage_clamp_bugfix,spectre,PASS,PASS,pass,none,pass,1.0,False,status=PASS,spectre_strict:preflight_pass | spectre_csv_rows=1377 cols=3 | low_clamp_ok=1 | mid_follow_ok=1 | high_clamp_ok=1 | max_err=0.0011
vbm1_voltage_clamp_dut,spectre,FAIL_DUT_COMPILE,FAIL,interface_preflight,interface_contract,interface_source_drive,0.98,True,source drives a port that is classified as DUT-driven/output,"contract_save_pruned=removed:1,inserted:1,signals:2 | generated_dut_staged_as=dut.va | spectre_strict:sourced_port_voltage_drive=10:XDUT:voltage_clamp:clamped_level->vdd | spectre_data_missing_time | spectre_returncode=2"
vbm1_voltage_clamp_e2e,spectre,PASS,PASS,pass,none,pass,1.0,False,status=PASS,spectre_strict:preflight_pass | spectre_csv_rows=312 cols=3 | low_clamp_ok=1 | mid_follow_ok=1 | high_clamp_ok=1 | max_err=0
vbm1_voltage_clamp_tb,spectre,FAIL_TB_COMPILE,FAIL,compile_or_elaboration,dut_source,dut_compile_or_elaboration_failure,0.82,True,DUT compile/elaboration failed before a behavior verdict,"contract_save_pruned=removed:1,inserted:1,signals:2 | gold_dut_include=dut.va | spectre_strict:preflight_pass | spectre_data_missing_time | spectre_returncode=2"
